project,detector,file,function,info,found_in_audit
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,chunkedmul.circom,ChunkedMul,out[11],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,chunkedmul.circom,ChunkedMul,out[12],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,chunkedmul.circom,ChunkedMul,out[13],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,chunkedmul.circom,ChunkedMul,out[14],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,chunkedmul.circom,ChunkedMul,out[15],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,chunkedmul.circom,ChunkedMul,out[16],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,chunkedmul.circom,ChunkedMul,out[17],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,chunkedmul.circom,ChunkedMul,out[19],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,chunkedmul.circom,ChunkedMul,out[1],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,chunkedmul.circom,ChunkedMul,out[2],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,chunkedmul.circom,ChunkedMul,out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,chunkedmul.circom,ChunkedMul,out[4],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,chunkedmul.circom,ChunkedMul,out[5],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,chunkedmul.circom,ChunkedMul,out[6],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,chunkedmul.circom,ChunkedMul,out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,chunkedmul.circom,ChunkedMul,out[8],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,chunkedmul.circom,ChunkedMul,out[9],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,lt.circom,LessThanBounded,out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,lt.circom,LessThanPower,out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,modulus.circom,ModulusWith252c,out[0..253],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-outputs,pointcompress.circom,PointCompress,out[255],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-subcmp-outputs,binsub.circom,BinSub,add1ToFlipped.out[253],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-subcmp-outputs,binsub.circom,BinSub,add1ToFlipped.out[254],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-subcmp-outputs,binsub.circom,BinSub,addWithComplement.out[253],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-subcmp-outputs,binsub.circom,BinSub,addWithComplement.out[254],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-subcmp-outputs,chunkedmul.circom,BinMulFast,adders[0..17].out[385],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-subcmp-outputs,chunkedmul.circom,BinMulFast,adders[0..2].out[131],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-subcmp-outputs,chunkedmul.circom,BinMulFast,adders[0..8].out[258],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-subcmp-outputs,modulus.circom,ModulusAgainst2PChunked51,mux.out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-subcmp-outputs,pointcompress.circom,PointCompress,mod_x.out[1..3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-subcmp-outputs,scalarmul.circom,ScalarMul,bits[253].dblOut[0..12],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-subcmp-outputs,scalarmul.circom,ScalarMul,sub_t.underflow,Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-subcmp-outputs,scalarmul.circom,ScalarMul,sub_x.underflow,Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-subcmp-outputs,verify.circom,Ed25519Verifier,addRH.R[9..12],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-subcmp-outputs,verify.circom,Ed25519Verifier,pMul1.sP[9..12],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,uc-subcmp-outputs,verify.circom,PointEqual,and2[0].out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,binadd.circom,fulladder,bit1:carry_out:val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,binadd.circom,fulladder,bit2:carry_out:val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,binadd.circom,fulladder,carry:carry_out:val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..10]:lt[9].in:out[9],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..11]:lt[10].in:out[10],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..12]:lt[11].in:out[11],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..13]:lt[12].in:out[12],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..14]:lt[13].in:out[13],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..15]:lt[14].in:out[14],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..16]:lt[15].in:out[15],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..17]:lt[16].in:out[16],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..18]:lt[17].in:out[17],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..20]:lt[19].in:out[19],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..2]:lt[1].in:out[1],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..3]:lt[2].in:out[2],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..4]:lt[3].in:out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..5]:lt[4].in:out[4],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..6]:lt[5].in:out[5],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..7]:lt[6].in:out[6],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..8]:lt[7].in:out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..9]:lt[8].in:out[8],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0]:lt[0].in:out[0],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..10]:lt[10].in:out[10],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..10]:lt[16].in:out[16],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..10]:lt[19].in:out[19],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..11]:lt[11].in:out[11],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..12]:lt[12].in:out[12],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..13]:lt[13].in:out[13],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..14]:lt[14].in:out[14],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..15]:lt[15].in:out[15],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..17]:lt[17].in:out[17],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..2]:lt[2].in:out[2],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..3]:lt[3].in:out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..3]:lt[5].in:out[5],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..4]:lt[4].in:out[4],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..5]:lt[5].in:out[5],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..6]:lt[6].in:out[6],Yes
zksolid-paper/benchmarks/ed25519-099d19c/verify,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..6]:lt[8].in:out[8],Yes
